Event Title,Event Date,Location,Judge Name,Fighter 1 Name,Fighter 2 Name,Round,Fighter 1 Score,Fighter 2 Score,Fight ID,Round Count,In Minority,Rounds_Judged,Year,Judge Year Count,Rounds_Judged_SoFar
UFC 212: Aldo vs. Holloway,2017-06-03,"Rio de Janeiro, Brazil",Jeff Mullen,Pereira,Moyle,3,10.0,9,2660,4,0,309,2017,170,220
UFC 212: Aldo vs. Holloway,2017-06-03,"Rio de Janeiro, Brazil",Derek Cleary,Pereira,Moyle,2,10.0,9,2660,4,0,2160,2017,203,601
UFC 212: Aldo vs. Holloway,2017-06-03,"Rio de Janeiro, Brazil",Derek Cleary,Pereira,Moyle,3,10.0,9,2660,4,0,2160,2017,203,602
UFC Fight Night 110: Lewis vs. Hunt,2017-06-11,"Auckland, New Zealand",Charlie Keech,Aldrich,Jeon,3,10.0,9,3269,4,0,163,2017,35,94
UFC Fight Night 110: Lewis vs. Hunt,2017-06-11,"Auckland, New Zealand",Charlie Keech,Aldrich,Jeon,2,10.0,9,3269,4,0,163,2017,35,95
UFC Fight Night 110: Lewis vs. Hunt,2017-06-11,"Auckland, New Zealand",Charlie Keech,Aldrich,Jeon,1,10.0,9,3269,4,0,163,2017,35,96
UFC Fight Night 111: Holm vs. Correia,2017-06-17,"Kallang, Singapore",Kon Papaioannou,dos Anjos,Saffiedine,2,10.0,9,3276,4,0,99,2017,35,56
UFC Fight Night 111: Holm vs. Correia,2017-06-17,"Kallang, Singapore",Kon Papaioannou,dos Anjos,Saffiedine,3,10.0,9,3276,4,0,99,2017,35,57
UFC Fight Night 111: Holm vs. Correia,2017-06-17,"Kallang, Singapore",Kon Papaioannou,Inoue,de Tomas,1,10.0,9,3274,4,0,99,2017,35,58
UFC Fight Night 111: Holm vs. Correia,2017-06-17,"Kallang, Singapore",Kon Papaioannou,Inoue,de Tomas,2,10.0,8,3274,4,0,99,2017,35,59
UFC Fight Night 111: Holm vs. Correia,2017-06-17,"Kallang, Singapore",Kon Papaioannou,Inoue,de Tomas,3,10.0,9,3274,4,0,99,2017,35,60
UFC Fight Night 111: Holm vs. Correia,2017-06-17,"Kallang, Singapore",Kon Papaioannou,dos Anjos,Saffiedine,1,10.0,9,3276,4,0,99,2017,35,61
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",David Lethaby,Finocchio,Luther,1,10.0,8,1279,4,0,1433,2017,102,379
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Derek Cleary,Bader,Davis,2,10.0,9,894,4,0,2160,2017,203,603
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",David Lethaby,Stapleton,Desmae,3,10.0,9,1280,4,0,1433,2017,102,380
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",David Lethaby,Stapleton,Desmae,2,10.0,9,1280,4,0,1433,2017,102,381
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",David Lethaby,Stapleton,Desmae,1,10.0,9,1280,4,0,1433,2017,102,382
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Ben Cartlidge,Stapleton,Desmae,3,10.0,8,1280,4,0,1767,2017,144,593
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Ben Cartlidge,Stapleton,Desmae,2,10.0,8,1280,4,0,1767,2017,144,594
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Ben Cartlidge,Stapleton,Desmae,1,10.0,9,1280,4,0,1767,2017,144,595
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Mark Collett,Finocchio,Luther,3,9.0,9,1279,4,0,830,2017,108,363
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Mark Collett,Finocchio,Luther,2,10.0,9,1279,4,0,830,2017,108,364
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Mark Collett,Finocchio,Luther,1,10.0,8,1279,4,0,830,2017,108,365
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",David Lethaby,Finocchio,Luther,3,9.0,9,1279,4,0,1433,2017,102,383
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Dave Tirelli,Sonnen,Silva,3,10.0,9,897,2,0,827,2017,57,182
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Sonnen,Silva,1,10.0,9,897,2,0,309,2017,170,221
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Sonnen,Silva,2,10.0,9,897,2,0,309,2017,170,222
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Sonnen,Silva,3,10.0,9,897,2,0,309,2017,170,223
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Ben Cartlidge,Finocchio,Luther,1,10.0,8,1279,4,0,1767,2017,144,596
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Ben Cartlidge,Finocchio,Luther,2,10.0,9,1279,4,0,1767,2017,144,597
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Ben Cartlidge,Finocchio,Luther,3,8.0,10,1279,4,1,1767,2017,144,598
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Mark Collett,Stapleton,Desmae,1,10.0,8,1280,4,0,830,2017,108,366
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Derek Cleary,Bader,Davis,1,10.0,9,894,4,0,2160,2017,203,604
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Mark Collett,Stapleton,Desmae,2,10.0,9,1280,4,0,830,2017,108,367
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Dave Tirelli,Sonnen,Silva,2,10.0,9,897,2,0,827,2017,57,183
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Derek Cleary,Bader,Davis,3,9.0,10,894,4,0,2160,2017,203,605
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Derek Cleary,Bader,Davis,4,10.0,9,894,4,0,2160,2017,203,606
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Derek Cleary,Bader,Davis,5,10.0,9,894,4,0,2160,2017,203,607
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Bader,Davis,1,10.0,9,894,4,0,309,2017,170,224
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Bader,Davis,2,10.0,9,894,4,0,309,2017,170,225
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Bader,Davis,3,9.0,10,894,4,0,309,2017,170,226
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Bader,Davis,4,9.0,10,894,4,1,309,2017,170,227
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Jeff Mullen,Bader,Davis,5,9.0,10,894,4,1,309,2017,170,228
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Sal D'Amato,Bader,Davis,1,10.0,9,894,4,0,3214,2017,178,889
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Sal D'Amato,Bader,Davis,2,10.0,9,894,4,0,3214,2017,178,890
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Sal D'Amato,Bader,Davis,3,9.0,10,894,4,0,3214,2017,178,891
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",David Lethaby,Finocchio,Luther,2,10.0,9,1279,4,0,1433,2017,102,384
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Sal D'Amato,Bader,Davis,5,10.0,9,894,4,0,3214,2017,178,892
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Dave Tirelli,Sonnen,Silva,1,10.0,9,897,2,0,827,2017,57,184
CWFC 85: Radcliffe vs. Piechota,2017-06-24,"Bournemouth, England",Mark Collett,Stapleton,Desmae,3,10.0,9,1280,4,0,830,2017,108,368
Bellator NYC: Sonnen vs. Silva,2017-06-24,"New York, New York, USA",Sal D'Amato,Bader,Davis,4,10.0,9,894,4,0,3214,2017,178,893
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Siver,Penn,1,10.0,9,3281,4,0,448,2017,36,350
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Siver,Penn,2,9.0,10,3281,4,0,448,2017,36,351
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Siver,Penn,3,10.0,9,3281,4,0,448,2017,36,352
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Siver,Penn,1,9.0,10,3281,4,1,656,2017,110,458
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Siver,Penn,2,9.0,10,3281,4,0,656,2017,110,459
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Siver,Penn,3,10.0,8,3281,4,0,656,2017,110,460
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Vettori,Miranda,1,10.0,9,3282,4,0,448,2017,36,353
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Vettori,Miranda,2,10.0,9,3282,4,0,448,2017,36,354
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Vettori,Miranda,3,10.0,9,3282,4,0,448,2017,36,355
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Vettori,Miranda,1,10.0,9,3282,4,0,656,2017,110,461
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Vettori,Miranda,3,9.0,10,3282,4,1,656,2017,110,462
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Horcher,Powell,3,9.0,10,3279,4,0,656,2017,110,463
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Horcher,Powell,2,10.0,9,3279,4,0,656,2017,110,464
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Horcher,Powell,1,9.0,10,3279,4,1,656,2017,110,465
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Horcher,Powell,3,9.0,10,3279,4,0,448,2017,36,356
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Horcher,Powell,2,10.0,9,3279,4,0,448,2017,36,357
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Cardo Urso,Horcher,Powell,1,10.0,9,3279,4,0,448,2017,36,358
UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",Marcos Rosales,Vettori,Miranda,2,10.0,9,3282,4,0,656,2017,110,466
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Klose,Diakiese,1,10.0,9,2098,4,0,309,2017,170,229
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Klose,Diakiese,2,10.0,9,2098,4,0,2160,2017,203,608
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Klose,Diakiese,3,9.0,10,2098,4,0,2160,2017,203,609
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Klose,Diakiese,3,9.0,10,2098,4,0,656,2017,110,467
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Klose,Diakiese,3,9.0,10,2098,4,0,309,2017,170,230
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Klose,Diakiese,1,10.0,9,2098,4,0,656,2017,110,468
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Klose,Diakiese,2,10.0,9,2098,4,0,656,2017,110,469
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Klose,Diakiese,1,9.0,10,2098,4,1,2160,2017,203,610
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Klose,Diakiese,2,10.0,9,2098,4,0,309,2017,170,231
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Sal D'Amato,Hill,Yoder,3,10.0,9,2096,4,0,3214,2017,178,894
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Johnson,Fortuna,1,10.0,9,2097,4,0,656,2017,110,470
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Hill,Yoder,2,10.0,9,2096,4,0,964,2017,44,502
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Hill,Yoder,3,10.0,9,2096,4,0,964,2017,44,503
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Chris Lee,Johnson,Fortuna,1,10.0,9,2097,4,0,1840,2017,113,623
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Chris Lee,Johnson,Fortuna,2,9.0,10,2097,4,0,1840,2017,113,624
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Chris Lee,Johnson,Fortuna,3,10.0,9,2097,4,0,1840,2017,113,625
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Johnson,Fortuna,2,9.0,10,2097,4,0,656,2017,110,471
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Johnson,Fortuna,3,10.0,9,2097,4,0,656,2017,110,472
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Dave Hagen,Krause,Gallicchio,1,10.0,9,2099,4,0,568,2017,47,169
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Hill,Yoder,1,10.0,9,2096,4,0,964,2017,44,504
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Dave Hagen,Krause,Gallicchio,2,10.0,9,2099,4,0,568,2017,47,170
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Maynard,Ishihara,1,10.0,9,2100,4,0,964,2017,44,505
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Krause,Gallicchio,1,10.0,9,2099,4,0,656,2017,110,473
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Maynard,Ishihara,2,10.0,9,2100,4,0,964,2017,44,506
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Maynard,Ishihara,3,10.0,8,2100,4,0,964,2017,44,507
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Tavares,Theodorou,1,10.0,9,2101,4,0,2160,2017,203,611
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Tavares,Theodorou,3,10.0,9,2101,4,0,2160,2017,203,612
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Tavares,Theodorou,1,10.0,9,2101,4,0,309,2017,170,232
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Tavares,Theodorou,2,9.0,10,2101,4,0,309,2017,170,233
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Tavares,Theodorou,3,10.0,9,2101,4,0,309,2017,170,234
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Tavares,Theodorou,1,10.0,9,2101,4,0,964,2017,44,508
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Tavares,Theodorou,2,9.0,10,2101,4,0,964,2017,44,509
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Tavares,Theodorou,3,10.0,9,2101,4,0,964,2017,44,510
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Dave Hagen,Krause,Gallicchio,3,10.0,9,2099,4,0,568,2017,47,171
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Sal D'Amato,Hill,Yoder,2,10.0,9,2096,4,0,3214,2017,178,895
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Junichiro Kamijo,Maynard,Ishihara,2,10.0,9,2100,4,0,1304,2017,46,364
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Junichiro Kamijo,Maynard,Ishihara,1,10.0,9,2100,4,0,1304,2017,46,365
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Maynard,Ishihara,3,10.0,8,2100,4,0,2160,2017,203,613
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Maynard,Ishihara,2,10.0,9,2100,4,0,2160,2017,203,614
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Maynard,Ishihara,1,10.0,9,2100,4,0,2160,2017,203,615
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Krause,Gallicchio,3,10.0,9,2099,4,0,656,2017,110,474
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcos Rosales,Krause,Gallicchio,2,10.0,9,2099,4,0,656,2017,110,475
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Junichiro Kamijo,Maynard,Ishihara,3,10.0,8,2100,4,0,1304,2017,46,366
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Sal D'Amato,Hill,Yoder,1,10.0,9,2096,4,0,3214,2017,178,896
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Derek Cleary,Tavares,Theodorou,2,9.0,10,2101,4,0,2160,2017,203,616
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Junichiro Kamijo,Hill,Yoder,2,10.0,9,2096,4,0,1304,2017,46,367
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Junichiro Kamijo,Hill,Yoder,3,10.0,9,2096,4,0,1304,2017,46,368
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Chris Lee,Dollaway,Herman,1,10.0,9,2095,4,0,1840,2017,113,626
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Chris Lee,Dollaway,Herman,2,9.0,10,2095,4,0,1840,2017,113,627
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Dollaway,Herman,1,10.0,9,2095,4,0,309,2017,170,235
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Dollaway,Herman,2,9.0,10,2095,4,0,309,2017,170,236
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Chris Lee,Dollaway,Herman,3,10.0,9,2095,4,0,1840,2017,113,628
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Dollaway,Herman,1,10.0,8,2095,4,0,964,2017,44,511
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Dollaway,Herman,2,9.0,10,2095,4,0,964,2017,44,512
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Tony Weeks,Dollaway,Herman,3,10.0,9,2095,4,0,964,2017,44,513
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Junichiro Kamijo,Hill,Yoder,1,10.0,9,2096,4,0,1304,2017,46,369
TUF 25 Finale: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jeff Mullen,Dollaway,Herman,3,10.0,8,2095,4,0,309,2017,170,237
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Blaydes,Omielanczuk,1,10.0,9,2661,4,0,1304,2017,46,370
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Blaydes,Omielanczuk,1,10.0,9,2661,4,0,309,2017,170,238
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Blaydes,Omielanczuk,2,10.0,9,2661,4,0,309,2017,170,239
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Blaydes,Omielanczuk,3,10.0,9,2661,4,0,309,2017,170,240
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Blaydes,Omielanczuk,2,10.0,9,2661,4,0,1304,2017,46,371
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Muhammad,Mein,1,9.0,10,2662,4,0,309,2017,170,241
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Derek Cleary,Muhammad,Mein,1,10.0,9,2662,4,1,2160,2017,203,617
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Derek Cleary,Muhammad,Mein,2,10.0,9,2662,4,0,2160,2017,203,618
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Derek Cleary,Muhammad,Mein,3,10.0,9,2662,4,0,2160,2017,203,619
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Muhammad,Mein,2,10.0,9,2662,4,0,309,2017,170,242
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Blaydes,Omielanczuk,3,10.0,9,2661,4,0,1304,2017,46,372
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Whittaker,Romero,1,9.0,10,2666,4,0,1304,2017,46,373
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Whittaker,Romero,3,10.0,9,2666,4,0,309,2017,170,243
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Whittaker,Romero,4,10.0,9,2666,4,0,309,2017,170,244
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Whittaker,Romero,5,10.0,9,2666,4,0,309,2017,170,245
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Jeff Mullen,Muhammad,Mein,3,10.0,9,2662,4,0,309,2017,170,246
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Whittaker,Romero,2,9.0,10,2666,4,0,1304,2017,46,374
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Whittaker,Romero,3,10.0,9,2666,4,0,1304,2017,46,375
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Whittaker,Romero,4,10.0,9,2666,4,0,1304,2017,46,376
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Whittaker,Romero,5,10.0,9,2666,4,0,1304,2017,46,377
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Whittaker,Romero,1,9.0,10,2666,4,0,3214,2017,178,897
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Whittaker,Romero,2,9.0,10,2666,4,0,3214,2017,178,898
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Whittaker,Romero,3,10.0,9,2666,4,0,3214,2017,178,899
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Whittaker,Romero,4,10.0,9,2666,4,0,3214,2017,178,900
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Muhammad,Mein,1,9.0,10,2662,4,0,3214,2017,178,901
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Chris Lee,Overeem,Werdum,3,9.0,10,2663,4,0,1840,2017,113,629
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Muhammad,Mein,3,10.0,9,2662,4,0,3214,2017,178,902
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Marcos Rosales,Stamann,Ware,3,10.0,9,2665,4,0,656,2017,110,476
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Marcos Rosales,Stamann,Ware,2,10.0,9,2665,4,0,656,2017,110,477
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Marcos Rosales,Stamann,Ware,1,10.0,9,2665,4,0,656,2017,110,478
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Stamann,Ware,3,10.0,9,2665,4,0,1304,2017,46,378
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Stamann,Ware,2,10.0,9,2665,4,0,1304,2017,46,379
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Junichiro Kamijo,Stamann,Ware,1,10.0,9,2665,4,0,1304,2017,46,380
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Pettis,Miller,3,10.0,9,2664,4,0,3214,2017,178,903
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Pettis,Miller,2,10.0,9,2664,4,0,3214,2017,178,904
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Sal D'Amato,Pettis,Miller,1,10.0,9,2664,4,0,3214,2017,178,905
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Marcos Rosales,Pettis,Miller,3,10.0,9,2664,4,0,656,2017,110,479
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Marcos Rosales,Pettis,Miller,2,10.0,9,2664,4,0,656,2017,110,480
UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Marcos Rosales,Pettis,Miller,1,10.0,9,2664,4,0,656,2017,110,481
